date,time,position,keywords,asin,brand,ispromoted,accountid,ks,price,rate,reviews
2019-09-08,9,18,swim diapers,B001O8MIRU,Huggies,0,546,KS7246,8,4,200
2019-09-08,9,18,swimming diapers,B077YDGR3B,storeofbaby,0,546,KS7246,9.99,4.3,301
2019-09-08,9,18,wet wipes baby,B07JR1DKXM,Pampers,0,546,KS7246,24.99,4.3,203
2019-09-08,9,18,wipes baby,B077VLL73X,Pampers,0,546,KS7246,11.38,4.3,111
2019-09-08,9,19,baby wipes,B009D028GC,Seventh Generation,0,546,KS7246,29.99,4.1,2492
2019-09-08,9,19,baby wipes compostable,B07N89NQTK,Rawganic,0,546,KS7246,6.99,4.3,4
2019-09-08,9,19,baby wipes sensitive,B008KJEYLO,WaterWipes,0,546,KS7246,42.99,4.4,5223
2019-09-08,9,19,baby wipes unscented,B076GJJS1G,Kirkland Signature,0,546,KS7246,23.5,4.7,39
2019-09-08,9,19,baby+wipes,B008KJEYLO,WaterWipes,0,546,KS7246,42.99,4.4,5223
2019-09-08,9,19,diaper,B018WDLB2W,Pampers,0,546,KS7246,14.88,4.3,167
2019-09-08,9,19,diaper huggies newborn,B07M6XVCBY,Huggies,0,546,KS7246,13.98,4.6,641
2019-09-08,9,19,diaper newborn,B01EKZO93O,Luvs,0,546,KS7246,28.92,3.9,1242
2019-09-08,9,19,diaper size 1,B07MYJFN51,Huggies,0,546,KS7246,19.78,4.6,36
2019-09-08,9,19,diaper size 4,B07G4QSMLS,The Honest Company,0,546,KS7246,25.99,4.1,552
2019-09-08,9,19,diaper size 5,B07G4S4B1Y,The Honest Company,0,546,KS7246,25.99,4.1,552
2019-09-08,9,19,diapers,B07GS7Q3YM,The Honest Company,0,546,KS7246,39.75,4,459
2019-09-08,9,19,diapers newborn,B07DCCP3Y1,Pampers,0,546,KS7246,48.28,4,234
2019-09-08,9,19,diapers size 1,B00TX1KIF4,Huggies,0,546,KS7246,null,4.1,835
2019-09-08,9,19,diapers size 4,B07MVSLDF5,Huggies,0,546,KS7246,24.27,4,5110
2019-09-08,9,19,diapers size 5,B01N4GT43N,The Honest Company,0,546,KS7246,20.82,3.6,654
2019-09-08,9,19,diapers size 6,B07J67HTRX,Pampers,0,546,KS7246,28.94,4.6,124
2019-09-08,9,19,honest company diapers size 1,B07QCQKDSN,Huggies,0,546,KS7246,24.27,3.7,293
2019-09-08,9,19,honest diapers newborn,B0118HDOW4,The Honest Company,0,546,KS7246,21.99,3.1,28
2019-09-08,9,19,huggies,B07MDRNK8L,Huggies,0,546,KS7246,14.99,4.9,157
2019-09-08,9,19,huggies baby wipes,B07JR1DKXM,Pampers,0,546,KS7246,24.99,4.3,203
2019-09-08,9,19,huggies diapers 3,B0745NLZGP,Mama Bear,0,546,KS7246,10.3,4.1,1562
2019-09-08,9,19,huggies diapers size 1,B0745QYWPF,Mama Bear,0,546,KS7246,10.99,4.1,4990
2019-09-08,9,19,huggies natural care wipes,B07JQM8ZGW,Pampers,0,546,KS7246,28.56,4.5,186
2019-09-08,9,19,huggies overnites size 5,B06Y2DGG1W,Huggies,0,546,KS7246,null,4.6,3
2019-09-08,9,19,huggies size 1,B07QK34WXZ,Huggies,0,546,KS7246,null,5,2
2019-09-08,9,19,huggies size 2,B00HB0WIPW,Huggies,0,546,KS7246,36.6,4.4,117
2019-09-08,9,19,huggies size 3,B00DDMIZP4,Pampers,0,546,KS7246,33.6,3.6,637
2019-09-08,9,19,huggies size 4,B07QZ1KSZP,Huggies,1,546,KS7246,49.99,4.5,325
2019-09-08,9,19,huggies size 5,B077CZBG48,Pampers,0,546,KS7246,11.99,4,22
2019-09-08,9,19,huggies size 6,B07DCBGG5Q,Pampers,0,546,KS7246,24.27,4.1,87
2019-09-08,9,19,huggies wipes,B00KOCNBQE,Huggies,0,546,KS7246,14.87,5,1
2019-09-08,9,19,huggies wipes unscented,B07NXW5397,Huggies,0,546,KS7246,null,4.8,33
2019-09-08,9,19,natural baby wipes,B01LCBMBYS,Caboo,0,546,KS7246,16.99,4.1,191
2019-09-08,9,19,newborn diaper,B07D3N2MYH,Pampers,0,546,KS7246,33.74,3.6,54
2019-09-08,9,19,newborn diapers,B07R9DF61Z,Huggies,0,546,KS7246,12.99,4.5,325
2019-09-08,9,19,newborn diapers honest,B00KFITCXS,The Honest Company,0,546,KS7246,6.67,4.6,198
2019-09-08,9,19,newborn diapers supersize,B07J9Z291F,Pampers,0,546,KS7246,33.94,4.6,124
2019-09-08,9,19,pamper diapers size 1,B07R3KCYJZ,Huggies,0,546,KS7246,12.99,4.5,325
2019-09-08,9,19,pampers diapers size 1,B01EKZO93O,Luvs,0,546,KS7246,28.92,3.9,1242
2019-09-08,9,19,pampers size 1,B0746FQV4Z,Mama Bear,0,546,KS7246,37.03,4.1,1562
2019-09-08,9,19,sensitive baby wipes,B0792TNV2Q,Cuties,0,546,KS7246,13.31,4.2,72
2019-09-08,9,19,size 1 diapers,B00TX1KIF4,Huggies,0,546,KS7246,null,4.1,835
2019-09-08,9,19,size 5 diapers,B010OW6FOI,Pampers,0,546,KS7246,49.22,3.8,136
2019-09-08,9,19,swaddlers size 1,B00FMWXCEC,Pampers,0,546,KS7246,33.99,4,41
2019-09-08,9,19,swim diaper,B0792MQTV8,Pampers,0,546,KS7246,16.58,4.1,29
2019-09-08,9,19,swim diapers,B01KR6QHFI,Pampers,0,546,KS7246,15.35,4,86
2019-09-08,9,19,swimming diapers,B07VRKM9Q6,Langsprit,0,546,KS7246,12.99,4.5,54
2019-09-08,9,19,wet wipes baby,B07MRPGS5T,Huggies,0,546,KS7246,8.98,4.7,279
2019-09-08,9,19,wipes baby,B01IL2F3HI,Seventh Generation,0,546,KS7246,29.97,4.3,572
2019-09-08,9,20,baby wipes,B07H53W5WP,Amazon Elements,0,546,KS7246,17.99,4.5,3065
2019-09-08,9,20,baby wipes compostable,B00NXGQ8C2,ECO by Naty,1,546,KS7246,35.74,3.6,286
2019-09-08,9,20,baby wipes sensitive,B07JQM8ZGW,Pampers,0,546,KS7246,28.56,4.5,186
2019-09-08,9,20,baby wipes unscented,B07RZR3BQ7,Aveeno Baby,0,546,KS7246,10.79,4.3,5
2019-09-08,9,20,baby+wipes,B07JR1DKXM,Pampers,0,546,KS7246,24.99,4.3,203
2019-09-08,9,20,diaper,B07F6DP7X9,Luvs,0,546,KS7246,24.99,3.5,521
2019-09-08,9,20,diaper huggies newborn,B07DCCP3Y1,Pampers,1,546,KS7246,48.28,4,234
2019-09-08,9,20,diaper newborn,B07R9DF61Z,Huggies,0,546,KS7246,12.99,4.5,325
2019-09-08,9,20,diaper size 1,B07JQM8BR1,Pampers,0,546,KS7246,50.84,4.2,200
2019-09-08,9,20,diaper size 4,B01IZ5EZG6,Pampers,0,546,KS7246,62.47,4.2,200
2019-09-08,9,20,diaper size 5,B0746BYLYK,Mama Bear,0,546,KS7246,32.82,4.1,1562
2019-09-08,9,20,diapers,B07MDRNK7X,Huggies,0,546,KS7246,19.21,4.6,36
2019-09-08,9,20,diapers newborn,B07R9DF61Z,Huggies,0,546,KS7246,12.99,4.5,325
2019-09-08,9,20,diapers size 1,B00DFFT9SQ,Pampers,0,546,KS7246,null,4.4,2102
2019-09-08,9,20,diapers size 4,B07TNSM2BP,Pampers,0,546,KS7246,39.94,3,2
2019-09-08,9,20,diapers size 5,B07MVN5ZV4,Huggies,0,546,KS7246,24.27,4,5110
2019-09-08,9,20,diapers size 6,B07CV8BZRN,Pampers,0,546,KS7246,33.48,4.4,12
2019-09-08,9,20,honest company diapers size 1,B00HB0WGAY,Huggies,0,546,KS7246,null,4.3,1140
2019-09-08,9,20,honest diapers newborn,B00EHD9872,The Honest Company,1,546,KS7246,8.99,4.4,433
2019-09-08,9,20,huggies,B00WG76MAM,Huggies,0,546,KS7246,13.99,4.7,100
2019-09-08,9,20,huggies baby wipes,B07RSZW96K,Huggies,0,546,KS7246,8.98,null,0
2019-09-08,9,20,huggies diapers 3,B078Y3J6MH,Cuties,1,546,KS7246,38.99,4.1,398
2019-09-08,9,20,huggies diapers size 1,B07QK34WXZ,Huggies,0,546,KS7246,null,5,2
2019-09-08,9,20,huggies natural care wipes,B078XXNPLQ,Huggies,0,546,KS7246,13.98,4.3,874
2019-09-08,9,20,huggies overnites size 5,B00IOVTYS6,Huggies,0,546,KS7246,21.54,4.9,24
2019-09-08,9,20,huggies size 1,B07GS7Q3YM,The Honest Company,0,546,KS7246,39.75,4,459
2019-09-08,9,20,huggies size 2,B07QZ1GB89,Huggies,1,546,KS7246,49.98,4.5,325
2019-09-08,9,20,huggies size 3,B010OVXFCY,Pampers,0,546,KS7246,48.72,4,247
2019-09-08,9,20,huggies size 4,B07DC8BR3B,Pampers,1,546,KS7246,49.5,3.9,1009
2019-09-08,9,20,huggies size 5,B010OVZO64,Pampers,1,546,KS7246,49.98,3.9,1009
2019-09-08,9,20,huggies size 6,B01NBNG19Y,The Honest Company,0,546,KS7246,22.09,3.6,654
2019-09-08,9,20,huggies wipes,B0091OMSTC,Huggies,0,546,KS7246,13.48,4.8,13
2019-09-08,9,20,huggies wipes unscented,B00QEMUTEU,Seventh Generation,0,546,KS7246,14.97,4.2,651
2019-09-08,9,20,natural baby wipes,B07H53W5WP,Amazon Elements,0,546,KS7246,17.99,4.5,3065
2019-09-08,9,20,newborn diaper,B01EKZO93O,Luvs,0,546,KS7246,28.92,3.9,1242
2019-09-08,9,20,newborn diapers,B01EKZO93O,Luvs,0,546,KS7246,28.92,3.9,1242
2019-09-08,9,20,newborn diapers honest,B07JQ42G35,The Honest Company,0,546,KS7246,27.95,4.5,56
2019-09-08,9,20,newborn diapers supersize,B0746G1G57,Mama Bear,1,546,KS7246,33.99,4.1,4990
2019-09-08,9,20,pamper diapers size 1,B07QMPDPYR,Pampers,0,546,KS7246,53.66,5,2
2019-09-08,9,20,pampers diapers size 1,B0745QYWPF,Mama Bear,0,546,KS7246,10.99,4.1,4990
2019-09-08,9,20,pampers size 1,B07R15693G,Huggies,0,546,KS7246,49.88,4.5,325
2019-09-08,9,20,sensitive baby wipes,B079V67BFW,Pampers,0,546,KS7246,20.94,4.7,419
2019-09-08,9,20,size 1 diapers,B00DFFT9SQ,Pampers,0,546,KS7246,null,4.4,2102
2019-09-08,9,20,size 5 diapers,B07MVN5ZV4,Huggies,0,546,KS7246,24.27,4,5110
2019-09-08,9,20,swaddlers size 1,B07H38BPJX,Pampers,0,546,KS7246,47.88,3.4,72
2019-09-08,9,20,swim diaper,B00CMN6Y5I,Huggies,0,546,KS7246,7.49,4.5,122
2019-09-08,9,20,swim diapers,B0792T8WNZ,Pampers,0,546,KS7246,16.44,4.3,55
2019-09-08,9,20,swimming diapers,B01A578MZW,ALVA,0,546,KS7246,9.99,4.2,331
2019-09-08,9,20,wet wipes baby,B077VLL73X,Pampers,0,546,KS7246,11.38,4.3,111
2019-09-08,9,20,wipes baby,B078XXG83H,Huggies,0,546,KS7246,12.26,4.3,212
2019-09-08,9,21,baby wipes,B07N92R7Q8,Huggies,1,546,KS7246,2.99,4.7,279
2019-09-08,9,21,baby wipes compostable,B071G68Y83,Doctor Butler's,1,546,KS7246,11.95,4.4,247
2019-09-08,9,21,baby wipes sensitive,B07RZR3BQ7,Aveeno Baby,0,546,KS7246,10.79,4.3,5
2019-09-08,9,21,baby wipes unscented,B00K8A2E3I,Babyganics,0,546,KS7246,22.99,3.7,2594
2019-09-08,9,21,baby+wipes,B077VGV79P,Pampers,0,546,KS7246,14.64,3.5,78
2019-09-08,9,21,diaper,B01EKZO93O,Luvs,0,546,KS7246,28.92,3.9,1242
2019-09-08,9,21,diaper huggies newborn,B07DC8BR3B,Pampers,1,546,KS7246,49.5,3.9,1009
2019-09-08,9,21,diaper newborn,B07D3N2MYH,Pampers,0,546,KS7246,33.74,3.6,54
2019-09-08,9,21,diaper size 1,B07R15693G,Huggies,0,546,KS7246,49.88,4.5,325
2019-09-08,9,21,diaper size 4,B07F6DP7X9,Luvs,0,546,KS7246,24.99,3.5,521
2019-09-08,9,21,diaper size 5,B07MRQ9PKY,Huggies,1,546,KS7246,46.99,4.5,651
2019-09-08,9,21,diapers,B07H38112X,Pampers,0,546,KS7246,42.99,3.4,120
2019-09-08,9,21,diapers newborn,B00B61HV8Q,Pampers,0,546,KS7246,8.69,4.4,182
2019-09-08,9,21,diapers size 1,B07RJ27T15,The Honest Company,0,546,KS7246,43.99,4.3,101
2019-09-08,9,21,diapers size 4,B07PM95JKX,Pampers,1,546,KS7246,69.3,null,0
2019-09-08,9,21,diapers size 5,B01IZ5F6T6,Pampers,1,546,KS7246,61.85,4.2,55
2019-09-08,9,21,diapers size 6,B07GT3KL27,The Honest Company,0,546,KS7246,43.34,4,459
2019-09-08,9,21,honest company diapers size 1,B00DFFT8AU,Pampers,0,546,KS7246,46.77,4.3,598
2019-09-08,9,21,honest diapers newborn,B01M4QMQ4B,The Honest Company,1,546,KS7246,8.99,4.3,240
2019-09-08,9,21,huggies,B07DC8BR3B,Pampers,1,546,KS7246,49.5,3.9,1009
2019-09-08,9,21,huggies baby wipes,B07RQTR5XW,Huggies,0,546,KS7246,14.99,null,0
2019-09-08,9,21,huggies diapers 3,B078J8VPVW,Pampers,1,546,KS7246,49.98,3.9,1009
2019-09-08,9,21,huggies diapers size 1,B00DFFT9SQ,Pampers,0,546,KS7246,null,4.4,2102
2019-09-08,9,21,huggies natural care wipes,B00JUZATMU,Huggies,0,546,KS7246,8.18,3.8,322
2019-09-08,9,21,huggies overnites size 5,B078J8VPVW,Pampers,1,546,KS7246,49.98,3.9,1009
2019-09-08,9,21,huggies size 1,B07H38BPJX,Pampers,0,546,KS7246,47.88,3.4,72
2019-09-08,9,21,huggies size 2,B078J8VPVW,Pampers,1,546,KS7246,49.98,3.9,1009
2019-09-08,9,21,huggies size 3,B07R3SV7VM,Huggies,1,546,KS7246,49.99,4.5,325
2019-09-08,9,21,huggies size 4,B0197XRSYQ,Seventh Generation,1,546,KS7246,49.95,3.4,1237
2019-09-08,9,21,huggies size 5,B0746FJC9C,Mama Bear,1,546,KS7246,32.79,4.1,4990
2019-09-08,9,21,huggies size 6,B0089VO4K4,Huggies,0,546,KS7246,49.38,3.6,66
2019-09-08,9,21,huggies wipes,B07Q5VR2WK,Huggies,1,546,KS7246,33.25,4.5,651
2019-09-08,9,21,huggies wipes unscented,B07MDRNK8L,Huggies,1,546,KS7246,14.99,4.9,157
2019-09-08,9,21,natural baby wipes,B07HDBNSJR,Seventh Generation,1,546,KS7246,19.43,4.4,99
2019-09-08,9,21,newborn diaper,B07R3KDJSD,Huggies,0,546,KS7246,24.99,4.5,325
2019-09-08,9,21,newborn diapers,B00DEYYRGM,Pampers,0,546,KS7246,null,4.1,393
2019-09-08,9,21,newborn diapers honest,B07QZ1KKJ9,Huggies,1,546,KS7246,49.98,4.5,325
2019-09-08,9,21,newborn diapers supersize,B0746DZHXJ,Mama Bear,1,546,KS7246,34.02,4.1,1562
2019-09-08,9,21,pamper diapers size 1,B07MP6VXRN,Huggies,1,546,KS7246,39.76,4.5,651
2019-09-08,9,21,pampers diapers size 1,B07R3KCYJZ,Huggies,0,546,KS7246,12.99,4.5,325
2019-09-08,9,21,pampers size 1,B07RXXD2SY,Pampers,1,546,KS7246,123.25,null,0
2019-09-08,9,21,sensitive baby wipes,B00OFD9UGS,Huggies,0,546,KS7246,8.96,4.6,641
2019-09-08,9,21,size 1 diapers,B077CZBTXP,Pampers,0,546,KS7246,11.99,4.3,37
2019-09-08,9,21,size 5 diapers,B07MRQ9PKY,Huggies,1,546,KS7246,46.99,4.5,651
2019-09-08,9,21,swaddlers size 1,B010OVXFCY,Pampers,0,546,KS7246,48.72,4,247
2019-09-08,9,21,swim diaper,B072KN7NJH,babygoal,0,546,KS7246,7.99,4.4,123
2019-09-08,9,21,swim diapers,B07VPMS4TT,Langsprit,0,546,KS7246,12.99,4.5,54
2019-09-08,9,21,swimming diapers,B002YUIHQ8,FINIS,0,546,KS7246,5.82,3.1,80
2019-09-08,9,21,wet wipes baby,B077D3JKVR,Pampers,0,546,KS7246,14.28,4.4,598
2019-09-08,9,21,wipes baby,B077VDKRC4,Pampers,0,546,KS7246,11.64,3.4,91
2019-09-08,9,22,baby wipes,B07H4V7M4C,Amazon Elements,1,546,KS7246,17.99,4.5,3065
2019-09-08,9,22,baby wipes compostable,B07RZR3BQ7,Aveeno Baby,1,546,KS7246,10.79,4.3,5
2019-09-08,9,22,baby wipes sensitive,B07H5MLTDF,Amazon Elements,1,546,KS7246,12.49,4.5,13457
2019-09-08,9,22,baby wipes unscented,B00YPP01BE,Seventh Generation,0,546,KS7246,2.5,4.4,244
2019-09-08,9,22,baby+wipes,B00K8A2E3I,Babyganics,0,546,KS7246,22.99,3.7,2594
2019-09-08,9,22,diaper,545175321,Dav Pilkey,0,546,KS7246,9.83,4.5,251
2019-09-08,9,22,diaper huggies newborn,B010OVXFCY,Pampers,1,546,KS7246,48.72,4,247
2019-09-08,9,22,diaper newborn,B077D66LZG,Pampers,0,546,KS7246,11.99,4.2,20
2019-09-08,9,22,diaper size 1,B00DFFT9SQ,Pampers,0,546,KS7246,null,4.4,2102
2019-09-08,9,22,diaper size 4,B07KGRHZ9M,Pampers,0,546,KS7246,24.94,4,84
2019-09-08,9,22,diaper size 5,B07QDP8GLT,Huggies,1,546,KS7246,37.32,3.7,293
2019-09-08,9,22,diapers,B07MYVXJDD,Huggies,1,546,KS7246,46.17,4.3,587
2019-09-08,9,22,diapers newborn,B0746FQV4Z,Mama Bear,1,546,KS7246,37.03,4.1,1562
2019-09-08,9,22,diapers size 1,B07QDP8GM4,Huggies,1,546,KS7246,42.24,3.7,292
2019-09-08,9,22,diapers size 4,B010OWA76K,Pampers,1,546,KS7246,49.91,3.9,362
2019-09-08,9,22,diapers size 5,B07MRQ9PKY,Huggies,1,546,KS7246,46.99,4.5,651
2019-09-08,9,22,diapers size 6,B07G4V1JG3,The Honest Company,0,546,KS7246,25.99,4.1,552
2019-09-08,9,22,honest company diapers size 1,B07MP6VXRN,Huggies,1,546,KS7246,39.76,4.5,651
2019-09-08,9,22,honest diapers newborn,B07N8SH932,Good Start,1,546,KS7246,32.48,4.3,32
2019-09-08,9,22,huggies,B07DCCP3Y1,Pampers,1,546,KS7246,48.28,4,234
2019-09-08,9,22,huggies baby wipes,B073W263GV,Huggies,0,546,KS7246,null,4.7,58
2019-09-08,9,22,huggies diapers 3,B07DCCP3Y1,Pampers,1,546,KS7246,48.28,4,234
2019-09-08,9,22,huggies diapers size 1,B00FW74IQI,Pampers,0,546,KS7246,21.96,3.6,64
2019-09-08,9,22,huggies natural care wipes,B07Q5VR2WK,Huggies,1,546,KS7246,33.25,4.5,651
2019-09-08,9,22,huggies overnites size 5,B010OVXFCY,Pampers,1,546,KS7246,48.72,4,247
2019-09-08,9,22,huggies size 1,B0089VO3FA,Huggies,0,546,KS7246,54.29,3.7,177
2019-09-08,9,22,huggies size 2,B07MVS998P,Huggies,1,546,KS7246,12.99,4.6,641
2019-09-08,9,22,huggies size 3,B010OVXFCY,Pampers,1,546,KS7246,48.72,4,247
2019-09-08,9,22,huggies size 4,B07S1XRZPK,Seventh Generation,1,546,KS7246,29.99,4.2,80
2019-09-08,9,22,huggies size 5,B078Y3J6MH,Cuties,1,546,KS7246,38.99,4.1,398
2019-09-08,9,22,huggies size 6,B01FRK8XRE,Huggies,0,546,KS7246,56.95,5,1
2019-09-08,9,22,huggies wipes,B07MDRNK8L,Huggies,1,546,KS7246,14.99,4.9,157
2019-09-08,9,22,huggies wipes unscented,B07H53W5WP,Amazon Elements,1,546,KS7246,17.99,4.5,3065
2019-09-08,9,22,natural baby wipes,B00A7NUARS,Seventh Generation,1,546,KS7246,14.97,4.1,2492
2019-09-08,9,22,newborn diaper,B07DY9VX14,Earth+Eden,0,546,KS7246,21.99,4,966
2019-09-08,9,22,newborn diapers,B07H38BPJX,Pampers,1,546,KS7246,47.88,3.4,72
2019-09-08,9,22,newborn diapers honest,B016I352K0,A&D,1,546,KS7246,18.08,4.5,189
2019-09-08,9,22,newborn diapers supersize,B00EKRCCM8,Bambo Nature,1,546,KS7246,69.54,4.1,2568
2019-09-08,9,22,pamper diapers size 1,B07H38112X,Pampers,1,546,KS7246,42.99,3.4,120
2019-09-08,9,22,pampers diapers size 1,B07QMPDPYR,Pampers,0,546,KS7246,53.66,5,2
2019-09-08,9,22,pampers size 1,B07H38112X,Pampers,1,546,KS7246,42.99,3.4,120
2019-09-08,9,22,sensitive baby wipes,B07S74X8VS,Huggies,0,546,KS7246,29.88,4.9,156
2019-09-08,9,22,size 1 diapers,B07RL999D5,The Honest Company,0,546,KS7246,43.99,4.3,101
2019-09-08,9,22,size 5 diapers,B010OW6FOI,Pampers,1,546,KS7246,49.22,3.8,136
2019-09-08,9,22,swaddlers size 1,B01M35MVDE,Pampers,1,546,KS7246,49.98,3.9,1009
2019-09-08,9,22,swim diaper,B071L1PT3P,Splash About,0,546,KS7246,14.99,4.7,79
2019-09-08,9,22,swim diapers,B018784QCY,i play.,0,546,KS7246,9.79,4.3,518
2019-09-08,9,22,swimming diapers,B0792MYNY3,Pampers,1,546,KS7246,16.58,4.1,29
2019-09-08,9,22,wet wipes baby,B07MDRNNP6,Huggies,1,546,KS7246,14.63,4.7,279
2019-09-08,9,22,wipes baby,B07MDRNK8L,Huggies,0,546,KS7246,14.99,4.9,157
2019-09-08,9,23,baby wipes,B07JRBSPZ3,Pampers,1,546,KS7246,24.99,3.6,147
2019-09-08,9,23,baby wipes compostable,B07MDRNK8L,Huggies,1,546,KS7246,14.99,4.9,157
2019-09-08,9,23,baby wipes sensitive,B00INOM4X6,WaterWipes,1,546,KS7246,14.84,4.4,5223
2019-09-08,9,23,baby wipes unscented,B01NASH63G,The Honest Company,1,546,KS7246,28.04,3.7,228
2019-09-08,9,23,baby+wipes,B077VLL73X,Pampers,0,546,KS7246,11.38,4.3,111
2019-09-08,9,23,diaper,B07H38BPJX,Pampers,1,546,KS7246,47.88,3.4,72
2019-09-08,9,23,diaper huggies newborn,B07PFLQNRV,Seventh Generation,1,546,KS7246,57.53,null,0
2019-09-08,9,23,diaper newborn,B00536Y6TC,Desitin,1,546,KS7246,5.38,4.6,499
2019-09-08,9,23,diaper size 1,B07H38BPJX,Pampers,1,546,KS7246,47.88,3.4,72
2019-09-08,9,23,diaper size 4,B07PM95JKX,Pampers,1,546,KS7246,69.3,null,0
2019-09-08,9,23,diaper size 5,B01IZ5F6T6,Pampers,1,546,KS7246,61.85,4.2,55
2019-09-08,9,23,diapers,B07H38BPJX,Pampers,1,546,KS7246,47.88,3.4,72
2019-09-08,9,23,diapers newborn,B00536Y6TC,Desitin,1,546,KS7246,5.38,4.6,499
2019-09-08,9,23,diapers size 1,B07JQM8BR1,Pampers,1,546,KS7246,50.84,4.2,200
2019-09-08,9,23,diapers size 4,B07MDRNHYC,Huggies,1,546,KS7246,46.39,4.5,651
2019-09-08,9,23,diapers size 5,B07R2BT1LS,Huggies,1,546,KS7246,49.99,4.5,325
2019-09-08,9,23,diapers size 6,B07M6FLDW1,Huggies,1,546,KS7246,46.7,4.5,651
2019-09-08,9,23,honest company diapers size 1,B07FTST94F,ECO by Naty,1,546,KS7246,35.38,3.6,176
2019-09-08,9,23,honest diapers newborn,B07QZ1KKJ9,Huggies,1,546,KS7246,49.98,4.5,325
2019-09-08,9,23,huggies,B010OVXFCY,Pampers,1,546,KS7246,48.72,4,247
2019-09-08,9,23,huggies baby wipes,B00T4VQC8A,Huggies,0,546,KS7246,9.55,4.6,55
2019-09-08,9,23,huggies diapers 3,B010OVXFCY,Pampers,1,546,KS7246,48.72,4,247
2019-09-08,9,23,huggies diapers size 1,B07DCCP3Y1,Pampers,1,546,KS7246,48.28,4,234
2019-09-08,9,23,huggies natural care wipes,B07Q96VPT7,Huggies,1,546,KS7246,55.15,4.3,586
2019-09-08,9,23,huggies overnites size 5,B078Y3J6MH,Cuties,1,546,KS7246,38.99,4.1,398
2019-09-08,9,23,huggies size 1,B07DCCP3Y1,Pampers,1,546,KS7246,48.28,4,234
2019-09-08,9,23,huggies size 2,B07DY94WQ5,Earth+Eden,1,546,KS7246,41.99,4,966
2019-09-08,9,23,huggies size 3,B078Y3J6MH,Cuties,1,546,KS7246,38.99,4.1,398
2019-09-08,9,23,huggies size 4,B0746FR8FD,Mama Bear,0,546,KS7246,null,4.1,4990
2019-09-08,9,23,huggies size 5,B0746FQV4Z,Mama Bear,1,546,KS7246,37.03,4.1,1562
2019-09-08,9,23,huggies size 6,B01M35MVDE,Pampers,1,546,KS7246,49.98,3.9,1009
2019-09-08,9,23,huggies wipes,B07Q4RCDRD,Huggies,1,546,KS7246,55.68,4.3,586
2019-09-08,9,23,huggies wipes unscented,B07Q96VPT7,Huggies,1,546,KS7246,55.15,4.3,586
2019-09-08,9,23,natural baby wipes,B008KJEYLO,WaterWipes,1,546,KS7246,42.99,4.4,5223
2019-09-08,9,23,newborn diaper,B07QZ1KKJ9,Huggies,1,546,KS7246,49.98,4.5,325
2019-09-08,9,23,newborn diapers,B07QZ1KKJ9,Huggies,1,546,KS7246,49.98,4.5,325
2019-09-08,9,23,newborn diapers honest,B00C9IZVQE,Andy Pandy,1,546,KS7246,37.84,4.3,1730
2019-09-08,9,23,newborn diapers supersize,B016I2JUWM,A&D,1,546,KS7246,10.97,4.6,867
2019-09-08,9,23,pamper diapers size 1,B07H3815HW,Pampers,1,546,KS7246,46.9,3.1,90
2019-09-08,9,23,pampers diapers size 1,B07MP6VXRN,Huggies,1,546,KS7246,39.76,4.5,651
2019-09-08,9,23,pampers size 1,B07H3815HW,Pampers,1,546,KS7246,46.9,3.1,90
2019-09-08,9,23,sensitive baby wipes,B07H5MLTDF,Amazon Elements,1,546,KS7246,12.49,4.5,13457
2019-09-08,9,23,size 1 diapers,B07JQM8BR1,Pampers,1,546,KS7246,50.84,4.2,200
2019-09-08,9,23,size 5 diapers,B07R2BT1LS,Huggies,1,546,KS7246,49.99,4.5,325
2019-09-08,9,23,swaddlers size 1,B0792MQTV8,Pampers,1,546,KS7246,16.58,4.1,29
2019-09-08,9,23,swim diaper,B0792T8WNZ,Pampers,1,546,KS7246,16.44,4.3,55
2019-09-08,9,23,swim diapers,B0792MQTV8,Pampers,1,546,KS7246,16.58,4.1,29
2019-09-08,9,23,swimming diapers,B07QHR9FZD,KaWaii Baby,1,546,KS7246,7.5,null,0
2019-09-08,9,23,wet wipes baby,B07MDRNK8L,Huggies,1,546,KS7246,14.99,4.9,157
2019-09-08,9,23,wipes baby,B07N92R7Q8,Huggies,1,546,KS7246,2.99,4.7,279
2019-09-08,9,24,baby wipes,B07JR1DKXM,Pampers,1,546,KS7246,24.99,4.3,203
2019-09-08,9,24,baby wipes compostable,B079JBKZDF,Caboo,0,546,KS7246,19.99,4.1,11
2019-09-08,9,24,baby wipes sensitive,B07HDBNSJR,Seventh Generation,1,546,KS7246,19.43,4.4,99
2019-09-08,9,24,baby wipes unscented,B07H53W5WP,Amazon Elements,1,546,KS7246,17.99,4.5,3065
2019-09-08,9,24,baby+wipes,B07H4V7M4C,Amazon Elements,1,546,KS7246,17.99,4.5,3065
2019-09-08,9,24,diaper,B07QCQKP8D,Huggies,1,546,KS7246,36.73,3.7,292
2019-09-08,9,24,diaper huggies newborn,B01MYCV3DQ,Huggies,0,546,KS7246,32.9,4.4,20
2019-09-08,9,24,diaper newborn,B0746FQV4Z,Mama Bear,1,546,KS7246,37.03,4.1,1562
2019-09-08,9,24,diaper size 1,B07JQM8BR1,Pampers,1,546,KS7246,50.84,4.2,200
2019-09-08,9,24,diaper size 4,B07QZ1KSZP,Huggies,1,546,KS7246,49.99,4.5,325
